GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
322546,0.713466,0.286534,0.0,0.0,0.286534,0.0,0.286534,0.0,0.286534,0.0,0.164765073,0.083659332,0.038109309,0.034846,0.965154,0.452613555,0.247600527,0.013251917,0.0,0.0,0.0,0.034846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322550,0.598547,0.363145,0.038309,0.0,0.363145,0.0,0.363145,0.0,0.363145,0.0,0.185867779,0.177277221,0.0,0.133038,0.866962,0.168787261,0.429759739,0.0,0.0,0.0,0.0,0.044301654,0.088736346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322672,0.201855,0.792896,0.005249,0.272857715,0.520038285,0.058466864,0.461571421,0.234639714,0.285398571,0.203008386,0.177835932,0.139193967,0.0,0.277657,0.722343,0.0,0.118106572,0.083748428,0.0,0.0,0.0,0.118995738,0.079330492,0.079330492,0.0,0.059431412,0.053145861,0.160280442,0.098868494,0.13577122,0.0,0.0,0.112734762,0.0,0.0,0.0,0.121904952
322755,0.143304,0.850474,0.006223,0.403124676,0.447349324,0.251088676,0.196260648,0.209038287,0.238311037,0.0,0.120536039,0.286563925,0.040248913,0.028822,0.971178,0.0,0.108591329,0.034712671,0.028822,0.0,0.0,0.0,0.0,0.0,0.0,0.22413732,0.178987356,0.0,0.098215594,0.067392062,0.043430631,0.0,0.209038287,0.0,0.0,0.0,0.0
322847,0.610642,0.351038,0.03832,0.0,0.351038,0.0,0.351038,0.0,0.351038,0.08813476,0.161539965,0.0,0.101363276,0.074307,0.925693,0.083584066,0.505209163,0.021848771,0.0,0.049562769,0.0,0.0,0.0,0.024744231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322968,0.699823,0.222931,0.077247,0.0,0.222931,0.0,0.222931,0.0,0.222931,0.0,0.071863591,0.091856712,0.059210474,0.194257,0.805743,0.496933815,0.202889185,0.0,0.0,0.0,0.032408478,0.0,0.129440044,0.032408478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322996,0.783775,0.201369,0.014856,0.0,0.201369,0.0,0.201369,0.0,0.201369,0.0,0.097329491,0.104039509,0.0,0.0,1.0,0.595551434,0.188223566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323152,0.764383,0.211117,0.0245,0.0,0.211117,0.0,0.211117,0.0,0.211117,0.0,0.099622946,0.111494054,0.0,0.047871,0.952129,0.488686104,0.275696896,0.0,0.002252187,0.0,0.022809383,0.022809383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323300,0.862,0.115,0.023,0.024495,0.090505,0.0,0.090505,0.02262625,0.06787875,0.0,0.090505,0.0,0.0,0.072,0.928,0.09051,0.77149,0.0,0.0,0.001944,0.0,0.0,0.0,0.023328,0.046728,0.02263338,0.00186162,0.0,0.02262625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02262625
323370,0.107705,0.886782,0.005513,0.886782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159157,0.840843,0.0,0.0,0.107705,0.0,0.0,0.0795785,0.0,0.0795785,0.0,0.0,0.630410663,0.156287346,0.10008399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323455,0.870044,0.126913,0.003043,0.0,0.126913,0.0,0.126913,0.0,0.126913,0.0,0.126913,0.0,0.0,0.055288,0.944712,0.134433979,0.596888466,0.138721555,0.0,0.0,0.0,0.027644,0.027644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323534,0.112283,0.887717,0.0,0.0089979,0.8787191,0.498420897,0.380298203,0.850493764,0.028225336,0.258790684,0.444227654,0.115746637,0.059954126,0.398799,0.601201,0.084318694,0.027964306,0.0,0.056971229,0.0,0.170913686,0.113942457,0.056971229,0.0,0.0,0.0089979,0.0,0.0,0.426163714,0.42433005,0.0,0.0,0.775202103,0.0,0.0,0.0,0.075291661
323629,0.68467,0.19123,0.124101,0.0,0.19123,0.0,0.19123,0.0986001,0.0926299,0.102866633,0.088363367,0.0,0.0,0.178541,0.821459,0.670753398,0.013916602,0.0,0.0,0.0,0.0892705,0.0,0.0892705,0.0,0.0,0.0,0.0,0.0,0.0986001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986001
323673,0.064019,0.935981,0.0,0.935981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002767477,0.061251523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879713566,0.056267434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323871,0.246955,0.738134,0.014911,0.104425293,0.633708707,0.138665604,0.495043102,0.158674957,0.47503375,0.0,0.213409012,0.420299695,0.0,0.428144,0.571856,0.017849907,0.184435131,0.044670208,0.240857973,0.026571473,0.053571518,0.026571473,0.080571563,0.0,0.0,0.104425293,0.0,0.0,0.04911815,0.015990151,0.093566655,0.0,0.130618368,0.0,0.0,0.0,0.028056589
324055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062243,0.937757,0.982061,0.017939,0.0,0.0,0.062243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324127,0.567913,0.40076,0.031326,0.340274095,0.060485905,0.0,0.060485905,0.0,0.060485905,0.0,0.0,0.060485905,0.0,0.101523,0.898477,0.0,0.076019698,0.491893302,0.0,0.0,0.0,0.0,0.067715841,0.033807159,0.0,0.182317839,0.085285278,0.072670977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324138,0.032927,0.952452,0.014621,0.088082761,0.864369239,0.275986183,0.588383056,0.734651619,0.12971762,0.0,0.337191305,0.342588426,0.184589508,0.317503,0.682497,0.005701409,0.027225591,0.0,0.1465397,0.048846567,0.024423283,0.07326985,0.0,0.0,0.024423283,0.088082761,0.0,0.0,0.103637304,0.336823809,0.294189771,0.127022734,0.13066881,0.022951251,0.075443579,0.0,0.378565244
324146,0.498508,0.501492,0.0,0.0,0.501492,0.0,0.501492,0.0,0.501492,0.0,0.059243757,0.379346101,0.062902142,0.066453,0.933547,0.412998923,0.085509077,0.0,0.0332265,0.0,0.0332265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324459,0.831061,0.071972,0.096967,0.0,0.071972,0.0,0.071972,0.0,0.071972,0.0,0.0,0.053979,0.017993,0.356907,0.643093,0.478691136,0.352369864,0.0,0.025365737,0.0,0.0,0.025365737,0.127543215,0.17863231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324531,0.81696,0.18304,0.0,0.0,0.18304,0.0,0.18304,0.0,0.18304,0.0,0.067175863,0.115864137,0.0,0.073033,0.926967,0.296339169,0.500209903,0.020410929,0.0,0.024344309,0.024344309,0.0,0.024344309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324582,0.496463,0.430264,0.073273,0.0,0.430264,0.133344837,0.296919163,0.407210025,0.023053975,0.0,0.053513224,0.297378685,0.079372521,0.243383,0.756617,0.033341462,0.463121538,0.0,0.06953793,0.0,0.06953793,0.034768965,0.0,0.06953793,0.0,0.0,0.0,0.0,0.058231034,0.232516924,0.116462067,0.0,0.174693101,0.0,0.0,0.0,0.232516924
324699,0.067552,0.928323,0.004124,0.0,0.928323,0.261778731,0.666544269,0.928323,0.0,0.026324455,0.655457307,0.199391712,0.047149525,0.091988,0.908012,0.030897069,0.036654931,0.0,0.0,0.0,0.0,0.045994,0.045994,0.0,0.0,0.0,0.0,0.0,0.31218667,0.61613633,0.0,0.0,0.166805718,0.334899949,0.0,0.186023861,0.240593472
324733,0.282362,0.717638,0.0,0.611376624,0.106261376,0.025654365,0.080607011,0.011919126,0.09434225,0.0,0.048734124,0.057527253,0.0,0.105848,0.894152,0.0,0.0,0.282362,0.0,0.0,0.026462,0.0,0.052924,0.0,0.026462,0.18307673,0.0,0.428299894,0.0,0.011919126,0.0,0.0,0.0,0.0,0.0,0.0,0.011919126
324769,0.492297,0.494484,0.013219,0.0,0.494484,0.0,0.494484,0.185803352,0.308680648,0.0,0.494484,0.0,0.0,0.151915,0.848085,0.486574047,0.005722953,0.0,0.002844608,0.029947915,0.046102708,0.0,0.07301992,0.0,0.0,0.0,0.0,0.0,0.0,0.185803352,0.0,0.0,0.0,0.0,0.0,0.0,0.185803352
324937,0.831,0.09,0.079,0.0225,0.0675,0.0,0.0675,0.0,0.0675,0.0,0.0,0.0675,0.0,0.024,0.976,0.134622,0.696378,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325036,0.693701,0.306299,0.0,0.033999189,0.272299811,0.0,0.272299811,0.128372478,0.143927333,0.0,0.034037476,0.238262335,0.0,0.315102,0.684898,0.0,0.664565558,0.029135442,0.0,0.0,0.200404872,0.086022846,0.0,0.0,0.028674282,0.0,0.0,0.033999189,0.085624443,0.0,0.042748035,0.0,0.042748035,0.0,0.0,0.0,0.085624443
325049,0.742585,0.257415,0.0,0.10643235,0.15098265,0.0,0.15098265,0.15098265,0.0,0.0,0.15098265,0.0,0.0,0.0,1.0,0.0,0.382094884,0.360490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053216175,0.053216175,0.15098265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15098265
325193,0.263223,0.727429,0.009348,0.066529929,0.660899071,0.0,0.660899071,0.0,0.660899071,0.037781617,0.539860693,0.08325676,0.0,0.085421,0.914579,0.005724311,0.105276302,0.152222387,0.0427105,0.0,0.0,0.0427105,0.0,0.0,0.0,0.0,0.066529929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325198,0.723228,0.245258,0.031514,0.120671596,0.124586404,0.0,0.124586404,0.0,0.124586404,0.0,0.0,0.124586404,0.0,0.143209,0.856791,0.0,0.250934803,0.472293197,0.047736286,0.0,0.047736286,0.0,0.0,0.047736286,0.0,0.120671596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325429,0.745781,0.230141,0.024077,0.0,0.230141,0.0,0.230141,0.0,0.230141,0.0,0.0,0.230141,0.0,0.115895,0.884105,0.488028645,0.257752355,0.0,0.0,0.0,0.0,0.0,0.08947094,0.0,0.02642406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325464,0.91082,0.070652,0.018528,0.0,0.070652,0.0,0.070652,0.0,0.070652,0.0,0.0,0.0,0.070652,0.086196,0.913804,0.272698597,0.638121403,0.0,0.0,0.0,0.0,0.043098,0.043098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325497,0.159603,0.840397,0.0,0.840397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.159603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6723176,0.0840397,0.0840397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325601,0.631245,0.31188,0.056876,0.061676453,0.250203547,0.0,0.250203547,0.0,0.250203547,0.0,0.05227853,0.149183615,0.048741402,0.603005,0.396995,0.50952392,0.12172108,0.0,0.0,0.081405675,0.0,0.0,0.13627913,0.385320195,0.0,0.061676453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325672,0.316745,0.669998,0.013257,0.192429456,0.477568544,0.188414163,0.289154382,0.073172097,0.404396447,0.0,0.057302972,0.380875241,0.039390331,0.147595,0.852405,0.0,0.23928596,0.07745904,0.0,0.059038,0.0,0.0,0.088557,0.0,0.0,0.192429456,0.0,0.0,0.0,0.073172097,0.0,0.0,0.073172097,0.0,0.0,0.0,0.0
325688,0.156015,0.826544,0.01744,0.379488667,0.447055333,0.241585573,0.20546976,0.147298473,0.299756859,0.0,0.0,0.38414213,0.062913203,0.521631,0.478369,0.0,0.038774408,0.117240592,0.0,0.0,0.080044277,0.046593124,0.184521228,0.210472892,0.0,0.379488667,0.0,0.0,0.147298473,0.0,0.0,0.0,0.147298473,0.0,0.0,0.0,0.0
325712,0.225892,0.754204,0.019905,0.663621083,0.090582917,0.0,0.090582917,0.090582917,0.0,0.0,0.090582917,0.0,0.0,0.0,1.0,0.0,0.007187432,0.218704568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20974607,0.0,0.453875012,0.0,0.090582917,0.0,0.0,0.0,0.0,0.0,0.0,0.090582917
325832,0.83349,0.122748,0.043762,0.0,0.122748,0.0,0.122748,0.0,0.122748,0.0,0.0,0.122748,0.0,0.088554,0.911446,0.688836144,0.144653856,0.0,0.0132831,0.0,0.0,0.0752709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326226,0.855768,0.143163,0.001069,0.0,0.143163,0.0,0.143163,0.0,0.143163,0.0,0.05317804,0.08998496,0.0,0.0,1.0,0.580606925,0.275161075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326539,0.0,0.998548,0.001452,0.0,0.998548,0.554953036,0.443594964,0.998548,0.0,0.0,0.673467703,0.325080297,0.0,0.036087,0.963913,0.0,0.0,0.0,0.036087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186898229,0.402574612,0.409075159,0.0,0.998548,0.0,0.0,0.0,0.0
326623,0.260841,0.739159,0.0,0.173786629,0.565372371,0.0,0.565372371,0.22308463,0.342287741,0.059970743,0.357600286,0.0,0.147801341,0.0,1.0,0.0,0.115912002,0.144928998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118802625,0.0,0.054984004,0.15902744,0.06405719,0.0,0.0,0.0,0.0,0.0,0.0,0.22308463
326814,0.339228,0.598122,0.06265,0.0,0.598122,0.0,0.598122,0.266258195,0.331863805,0.015602012,0.529094534,0.053425453,0.0,0.203087,0.796913,0.299655358,0.039572642,0.0,0.0,0.0,0.0406174,0.1218522,0.0406174,0.0,0.0,0.0,0.0,0.0,0.266258195,0.0,0.0,0.0,0.133129098,0.0,0.0,0.0,0.133129098
326827,0.42672,0.57328,0.0,0.0,0.57328,0.209191592,0.364088408,0.0,0.57328,0.0,0.242668277,0.330611723,0.0,0.037204,0.962796,0.254976295,0.171743705,0.0,0.0,0.0,0.037204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326926,0.69656,0.260136,0.043304,0.0,0.260136,0.0,0.260136,0.0,0.260136,0.0,0.128517329,0.131618671,0.0,0.360854,0.639146,0.094192326,0.602367674,0.0,0.0,0.0,0.055515944,0.055515944,0.166547833,0.083273917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326979,0.649503,0.338395,0.012102,0.338395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077061,0.922939,0.0,0.252742401,0.396760599,0.01695342,0.0,0.06010758,0.0,0.0,0.0,0.0,0.295575512,0.0,0.042819488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327011,0.056891,0.943109,0.0,0.0,0.943109,0.428055484,0.515053516,0.789279434,0.153829566,0.0,0.262714329,0.600076679,0.080317992,0.233411,0.766589,0.037946297,0.018944703,0.0,0.233411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530427351,0.258852083,0.0,0.020302635,0.424306363,0.078383341,0.071927824,0.0,0.194358482
327021,0.467763,0.516932,0.015305,0.0,0.516932,0.078691524,0.438240476,0.160870272,0.356061728,0.0,0.060036999,0.456895001,0.0,0.169101,0.830899,0.0,0.426286923,0.041476077,0.0,0.0338202,0.0,0.0338202,0.1014606,0.0,0.0,0.0,0.0,0.0,0.089859882,0.07101039,0.0,0.0,0.070159547,0.0,0.0,0.0,0.090710725
327119,0.777857,0.197829,0.024315,0.0989145,0.0989145,0.0,0.0989145,0.0,0.0989145,0.0,0.071967421,0.026947079,0.0,0.160375,0.839625,0.0,0.17525196,0.60260504,0.053404875,0.0,0.0,0.0,0.106970125,0.0,0.0,0.0989145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327299,0.890269,0.102642,0.007089,0.0,0.102642,0.075756057,0.026885943,0.0,0.102642,0.046192492,0.0,0.056449508,0.0,0.029504,0.970496,0.048703056,0.800829015,0.040736929,0.0,0.0,0.0,0.0,0.029504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327468,0.871244,0.128756,0.0,0.0,0.128756,0.0,0.128756,0.0,0.128756,0.0,0.0,0.128756,0.0,0.08956,0.91044,0.571395794,0.299848206,0.0,0.0,0.05749752,0.0,0.0,0.03206248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327524,0.433558,0.566442,0.0,0.0,0.566442,0.0,0.566442,0.284070097,0.282371903,0.0,0.154410956,0.412031044,0.0,0.796963,0.203037,0.026956035,0.406601965,0.0,0.0,0.048587646,0.0,0.0,0.08450916,0.663866991,0.0,0.0,0.0,0.0,0.0,0.284070097,0.0,0.0,0.0,0.0,0.0,0.0,0.284070097
327584,0.0,1.0,0.0,0.0,1.0,0.036552,0.963448,0.595961,0.404039,0.0,0.415431,0.550025,0.034544,0.400819,0.599181,0.0,0.0,0.0,0.30061425,0.0,0.066936773,0.0,0.033267977,0.0,0.0,0.0,0.0,0.0,0.1503109,0.221783906,0.223866194,0.0,0.204371118,0.128954637,0.043145789,0.021924809,0.197564647
327615,0.502775,0.497225,0.0,0.0,0.497225,0.195266224,0.301958776,0.0,0.497225,0.090291585,0.406933415,0.0,0.0,0.0,1.0,0.199131078,0.303643922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327813,0.376824,0.596938,0.026238,0.057104283,0.539833717,0.130521536,0.409312181,0.353546278,0.186287439,0.165130276,0.374703442,0.0,0.0,0.138649,0.861351,0.0,0.042699435,0.334124565,0.0,0.0,0.0,0.0,0.138649,0.0,0.0,0.057104283,0.0,0.0,0.087523563,0.266022715,0.0,0.0,0.255072326,0.0,0.0,0.0,0.098473952
327884,0.282878,0.685234,0.031888,0.0,0.685234,0.110484389,0.574749611,0.513186133,0.172047867,0.225104851,0.329774344,0.13035412,0.0,0.191208,0.808792,0.013291306,0.248628546,0.020958148,0.0,0.0,0.047802,0.143406,0.0,0.0,0.0,0.0,0.0,0.0,0.208244774,0.10208042,0.202860939,0.0,0.0,0.0,0.0,0.0,0.513186133
328038,0.609593,0.390407,0.0,0.086670354,0.303736646,0.102196751,0.201539895,0.0,0.303736646,0.0,0.168623955,0.08454631,0.050566381,0.067331,0.932669,0.0,0.425790957,0.183802043,0.044909777,0.0,0.0,0.0,0.0,0.022421223,0.0,0.043335177,0.0,0.043335177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328374,0.119324,0.879649,0.001027,0.063461397,0.816187603,0.190987899,0.625199704,0.315634437,0.500553165,0.22370886,0.592478743,0.0,0.0,0.579668,0.420332,0.0,0.098139933,0.021184067,0.0,0.0,0.04637344,0.25505392,0.2318672,0.04637344,0.0,0.04032077,0.0,0.023140627,0.078793087,0.0,0.23684135,0.040368382,0.156437265,0.0,0.03650186,0.0,0.08232693
328740,0.413214,0.586786,0.0,0.0,0.586786,0.313910559,0.272875441,0.352345042,0.234440958,0.370227932,0.154589358,0.061968709,0.0,0.506066,0.493934,0.162927388,0.250286612,0.0,0.0,0.0,0.03147022,0.020612068,0.284844309,0.169139403,0.0,0.0,0.0,0.0,0.352345042,0.0,0.0,0.0,0.352345042,0.0,0.0,0.0,0.0
328763,0.686363,0.313637,0.0,0.0,0.313637,0.0,0.313637,0.0,0.313637,0.0,0.113822945,0.199814055,0.0,0.0,1.0,0.48859162,0.19777138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328852,0.920519,0.0,0.079481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172339,0.827661,0.833517067,0.087001933,0.0,0.0,0.0344678,0.0,0.0,0.1378712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329060,0.579984,0.405864,0.014152,0.0,0.405864,0.0,0.405864,0.103599627,0.302264373,0.0,0.05564639,0.35021761,0.0,0.179337,0.820663,0.555854346,0.024129654,0.0,0.0,0.04304088,0.0,0.0,0.09325524,0.04304088,0.0,0.0,0.0,0.0,0.058454328,0.045145299,0.0,0.0,0.039942525,0.0,0.0,0.0,0.063657102
329095,0.057949,0.928031,0.014019,0.020149409,0.907881591,0.068696676,0.839184915,0.25251637,0.655365221,0.151532701,0.117656915,0.478567084,0.160124892,0.959276,0.040724,0.0,0.057949,0.0,0.0,0.027922606,0.181500775,0.315032953,0.242249805,0.19257082,0.0,0.020149409,0.0,0.0,0.0,0.165816894,0.086699475,0.092344731,0.064160622,0.0,0.0,0.0,0.096011017
329111,0.065487,0.902868,0.031645,0.081664411,0.821203589,0.385808837,0.435394752,0.367404022,0.453799567,0.0,0.393051032,0.428152558,0.0,0.503351,0.496649,0.065487,0.0,0.0,0.503351,0.0,0.0,0.0,0.0,0.0,0.0,0.040832205,0.040832205,0.0,0.288460287,0.078943735,0.0,0.081003402,0.161013343,0.043370575,0.0,0.0,0.082016702
329136,0.601755,0.398245,0.0,0.229203538,0.169041462,0.0,0.169041462,0.0,0.169041462,0.0,0.107200517,0.061840945,0.0,0.156821,0.843179,0.0,0.256006435,0.345748565,0.0,0.0,0.022182801,0.04302541,0.065570153,0.026042636,0.0,0.229203538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329137,0.249,0.702,0.049,0.0,0.702,0.04563,0.65637,0.113022,0.588978,0.0,0.068094,0.520884,0.113022,0.952,0.048,0.158364,0.090636,0.0,0.8092,0.0238,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0678132,0.0226044,0.0226044,0.0,0.0904176,0.0,0.0,0.0,0.0226044
329212,0.311774,0.676763,0.011463,0.0,0.676763,0.269541168,0.407221832,0.0,0.676763,0.0,0.292140991,0.312580587,0.072041421,0.037334,0.962666,0.144129067,0.158999128,0.008645493,0.0,0.0,0.0,0.0,0.037334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329326,0.203412,0.788031,0.008557,0.6304248,0.1576062,0.117561774,0.040044426,0.107160553,0.050445647,0.0,0.045211545,0.0,0.112394655,0.08161,0.91839,0.0,0.065689261,0.137722739,0.0,0.0,0.040805,0.0,0.040805,0.0,0.0,0.4728186,0.1576062,0.0,0.0,0.107160553,0.0,0.0,0.0,0.0,0.0,0.0,0.107160553
329451,0.553612,0.396611,0.049778,0.0,0.396611,0.103211667,0.293399333,0.0,0.396611,0.0,0.115426493,0.185402158,0.09578235,0.337316,0.662684,0.281696608,0.271915392,0.0,0.0,0.0,0.030695756,0.245228732,0.030695756,0.030695756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329499,0.46831,0.53169,0.0,0.19938375,0.33230625,0.0,0.33230625,0.0,0.33230625,0.0,0.208660744,0.080614505,0.043031001,0.063869,0.936131,0.0,0.058063415,0.410246585,0.0,0.0,0.0319345,0.0319345,0.0,0.0,0.0,0.132988961,0.066394789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329521,0.474293,0.525707,0.0,0.0,0.525707,0.0,0.525707,0.117795693,0.407911307,0.0,0.203616835,0.21265111,0.109439055,0.031219,0.968781,0.0,0.431463394,0.042829606,0.0,0.0,0.031219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117795693,0.0,0.0,0.0,0.117795693,0.0,0.0,0.0,0.0
329598,0.140362,0.835233,0.024404,0.09320198,0.74203102,0.043311609,0.698719411,0.255266091,0.486764929,0.179438683,0.383473469,0.121517226,0.057601642,0.876097,0.123903,0.019977022,0.079591711,0.040793268,0.0,0.0,0.054338164,0.082384657,0.310403795,0.428970383,0.0,0.024029894,0.031549429,0.037622564,0.099218101,0.062910073,0.093137918,0.0,0.167856855,0.0,0.0,0.0,0.087409236
329674,0.877462,0.107084,0.015454,0.0,0.107084,0.0,0.107084,0.0,0.107084,0.0,0.03889505,0.06818895,0.0,0.333889,0.666111,0.818806298,0.058655702,0.0,0.027712787,0.055759463,0.0,0.0,0.111185037,0.139231713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329676,0.224144,0.763016,0.01284,0.050402548,0.712613452,0.081455993,0.631157459,0.467370383,0.245243069,0.0,0.584146349,0.128467103,0.0,0.216705,0.783295,0.0,0.205236781,0.018907219,0.043341,0.0,0.0,0.086682,0.043341,0.043341,0.0,0.050402548,0.0,0.0,0.17506199,0.292308393,0.0,0.0,0.08188703,0.0,0.0,0.0,0.385483353
329689,0.834278,0.112921,0.052801,0.0,0.112921,0.0,0.112921,0.0,0.112921,0.0,0.0,0.0,0.112921,0.093355,0.906645,0.74912241,0.08515559,0.0,0.031087215,0.0,0.0,0.0,0.062267785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329752,0.024278,0.957148,0.018574,0.023760242,0.933387758,0.185050657,0.748337101,0.905420661,0.027967097,0.152667702,0.486981062,0.260527191,0.033211803,0.203338,0.796662,0.0,0.024278,0.0,0.0,0.0203338,0.0813352,0.0406676,0.0610014,0.0,0.0,0.023760242,0.0,0.0,0.322053602,0.379046211,0.204321753,0.0,0.796141819,0.0,0.029583715,0.0,0.079695127
329878,0.161942,0.838058,0.0,0.494476848,0.343581152,0.169310951,0.174270201,0.096262506,0.247318647,0.0,0.343581152,0.0,0.0,0.179576,0.820424,0.012469534,0.024939068,0.124533398,0.029989192,0.0,0.089788,0.059798808,0.0,0.0,0.0,0.31992652,0.029174134,0.145376193,0.062456943,0.0,0.033805563,0.0,0.069212549,0.0,0.0,0.0,0.027049957
